Analysis of trunk kinematics under different arm swing and gait symmetry conditions




,left_steplength,,,,,,
,held,,norm,,active,,
,sym,asym,sym,asym,sym,asym,
,left_steplength_he_sy,left_steplength_he_as,left_steplength_nr_sy,left_steplength_nr_as,left_steplength_ac_sy,left_steplength_ac_as,
1.0,0.6584063781797886,0.6148902685523033,0.6314847151041032,0.6062525724053383,0.7162628273963928,0.6836730144262312
2.0,0.5965174826383591,0.5382554876506329,0.6125431199669839,0.5453705451667309,0.6590503993034363,0.5024190797805786
3.0,0.6444937353730201,0.5674796727597713,0.6546422099769117,0.5573172138869764,0.7513228300809861,0.6345429436385631
4.0,0.6254266178607941,0.5525367448329925,0.6140786148309708,0.5443956989526749,0.6811144891977311,0.5989806540250778
5.0,0.666842513859272,0.593466639828682,0.6668715874552725,0.563059180347249,0.674615531861782,0.6004059489369392
6.0,0.630206567466259,0.5683257035672665,0.6472933616340159,0.5698401255726816,0.7440105920732022,0.6639334817290306
7.0,0.5875115461945534,0.49068894249200823,0.5904493361115456,0.5410422756612302,0.6818438531160357,0.5874613259911537
8.0,0.622310986340046,0.5356314663529396,0.6372168026566505,0.5564766153454781,0.6564115723967551,0.5941646302223205
9.0,0.5400352924764156,0.4296409192025662,0.5687773253321649,0.446319812977314,0.6399787887930871,0.5541512675285339
10.0,0.6026163774430752,0.5219369696497916,0.5953193630576135,0.5516232499957084,0.6537773508131504,0.5605193708539009
11.0,0.6362912392616271,0.5469833788126707,0.6186819487810135,0.5571476445376873,0.6912511924207212,0.6216680062115192
12.0,0.6915718772411347,0.5920532470583916,0.6839444793462753,0.5715671713352203,0.6951153347790242,0.614976959860325
13.0,0.6316922882497312,0.542246825492382,0.6012705506086351,0.5621287509221203,0.6625124424993991,0.6425670544385909
14.0,0.6865048459768295,0.5882202073574067,0.6872261089086534,0.5362704241633416,0.7389041883349418,0.5762430093526841
15.0,0.6240693937540053,0.4940663182616234,0.6154651265740395,0.5524217869400978,0.7309208421707153,0.6406363649249076




,SD_left_steplength,,,,,,
,held,,norm,,active,,
,sym,asym,sym,asym,sym,asym,
,SD_left_steplength_he_sy,SD_left_steplength_he_as,SD_left_steplength_nr_sy,SD_left_steplength_nr_as,SD_left_steplength_ac_sy,SD_left_steplength_ac_as,
1.0,0.02865027280072262,0.02649862204658508,0.01877397420044355,0.03339495176982835,0.027043921828421923,0.03348903127105365
2.0,0.015053352754593402,0.01496455323107084,0.01374190972638165,0.017210787614355464,0.01765426505313322,0.01923753974106359
3.0,0.019135487256097854,0.026839656538115705,0.01749133496821705,0.022079616274445737,0.028656164425774153,0.04683750380752096
4.0,0.014884921083356708,0.013352685147858983,0.01296097841140219,0.012215168186411262,0.029463321808893234,0.028074047877317237
5.0,0.01673899572204078,0.029147945760291658,0.017046989272358176,0.04158005015288255,0.01801798607762524,0.02104099526156312
6.0,0.019729766296469574,0.02312229920671135,0.019512163271126516,0.02571783953196922,0.019036574522069565,0.028017155285362416
7.0,0.017529255324896877,0.026281175003658223,0.015975084452691572,0.020426675390066668,0.023714371376850587,0.020060446623616605
8.0,0.018331843483760907,0.015030756330021587,0.014771481800276152,0.013529310546606256,0.02077041103168086,0.021596564731515066
9.0,0.02217830058479877,0.0282637842936276,0.023820562798907808,0.027164902835737574,0.023184892310174766,0.028428401120723593
10.0,0.011644045434083407,0.01624405308821351,0.01264739332354641,0.011634652479364719,0.01966824021260683,0.018595211873411677
11.0,0.016550064905667298,0.04637833469939993,0.014603678724998709,0.01664227053793582,0.016472621120071945,0.01749352347293381
12.0,0.01767173242052891,0.015801465136729448,0.018675169824631174,0.021353889688101837,0.02242490878817765,0.023103609241993717
13.0,0.020452208231096038,0.031441719078973716,0.019884166332501646,0.11569753667393672,0.03341052837746477,0.03424779101536149
14.0,0.016808993423357153,0.02043164004810454,0.014193928394678352,0.03063080015979935,0.02458811341911346,0.020954741578818128
15.0,0.013228125196260295,0.02035586217808545,0.0114029210702396,0.017371793512198835,0.036511451114594876,0.03723837933238079




,right_steplength,,,,,,
,held,,norm,,active,,
,sym,asym,sym,asym,sym,asym,
,right_steplength_he_sy,right_steplength_he_as,right_steplength_nr_sy,right_steplength_nr_as,right_steplength_ac_sy,right_steplength_ac_as,
1.0,0.6955114266574384,0.7507460500001909,0.6656702253222465,0.7159928681850434,0.7336678476333618,0.7986508455872533
2.0,0.6037631593346595,0.6307318943738937,0.6285616998076438,0.6436070190668106,0.6267124497890473,0.6021005585193635
3.0,0.6358725470900537,0.6458767376244069,0.6633168696165083,0.6306574790775775,0.7656381213665007,0.7139678222835063
4.0,0.6332300967574118,0.6278283174037935,0.6332441477179526,0.6259094519615173,0.6631558818817139,0.6614360699653625
5.0,0.6624742766022682,0.6807392122745516,0.6607129591107369,0.6397204404193907,0.6662528003454209,0.6726741303801538
6.0,0.6082160186171531,0.6480190399587155,0.6254239957034587,0.6663127152323723,0.7046179392039775,0.7590670996904371
7.0,0.641064657986164,0.5793094363212584,0.6394964846372604,0.6291023782193661,0.6953831543922425,0.6896720837950708
8.0,0.6403083513975143,0.6334383396506309,0.6556120703220368,0.6569898101091387,0.7033723446726801,0.6792938838005067
9.0,0.569679511964321,0.5634894311428069,0.5955197567343712,0.5905470487475395,0.6912836463451387,0.6945005697607995
10.0,0.592044578999281,0.5622391703128815,0.599405533850193,0.6014408295750617,0.6452432372272016,0.61840005838871
11.0,0.6310073198378084,0.6516017373651266,0.6330230117440224,0.6617304517030714,0.7060590762794018,0.6878376398086549
